respid,Gender,Age,Age_Breaks,Region2,Race,Language_Dominance,Parent,HH_Income,Employment,Education,Marital_Status,Total_Paid_HE_Movies,Bought_Disc_DVD,Bought_Disc_BD,Bought_Digital,Rented_Disc_Store,Rented_Disc_Kiosk,Rented_Disc_Mail,Rented_Digital_iVOD,Rented_Digital_sVOD,Rented_Digital_cVOD,cqhidGroup,filter_$,ZTotal_Paid_HE_Movies,Buy_Disc_Percent,Buy_Digital_Percent,Rent_Disc_Percent,Rent_Digital_Percent
11602,2,16,12-17,4,1, , ,6,3,5,3,4,0,0,0,0,4,0,0,0,0,1,1,-.608657122286764,0,0,1,0
11604,2,49,45-54,4,1, ,1,4,4,3,3,47,2,0,0,0,25,0,0,20,0,1,1,1.16306691553334,.0425531914893617,0,.531914893617021,.425531914893617
11607,2,23,18-24,3,2, ,2,4,1,3,1,6,0,0,0,0,1,0,0,5,0,1,1,-.526251353085829,0,0,.166666666666667,.833333333333333
11608,1,16,12-17,1,1, , ,2,1,3,3,19,3,1,0,0,10,0,0,5,0,1,1,.00938614672024944,.210526315789474,0,.526315789473684,.263157894736842
11610,2,33,25-34,4,1, ,1,6,1,4,3,10,0,0,0,0,0,0,0,10,0,1,1,-.361439814683959,0,0,0,1
11613,2,25,25-34,2,1, ,1,7,1,4,2,3,0,0,0,0,0,0,0,1,2,1,1,-.649860006887232,0,0,0,1
11614,2,33,25-34,2,1, ,1,6,1,4,3,9,1,1,0,2,3,0,0,2,0,1,1,-.402642699284426,.222222222222222,0,.555555555555556,.222222222222222
11618,2,35,35-44,2,1, ,1,3,2,4,3,8,1,1,0,0,0,0,0,6,0,1,1,-.443845583884894,.25,0,0,.75
11620,2,28,25-34,2,1, ,1,4,1,3,3,2,1,0,0,0,1,0,0,0,0,1,1,-.691062891487699,.5,0,.5,0
11627,2,55,55-64,4,1, ,2,6,3,4,3,33,1,1,0,6,25,0,0,0,0,1,1,.586226531126796,.0606060606060606,0,.939393939393939,0
11634,2,29,25-34,2,1, ,2,3,4,2,1,3,1,0,0,0,2,0,0,0,0,1,1,-.649860006887232,.333333333333333,0,.666666666666667,0
11635,2,46,45-54,1,1, ,2,1,4,4,1,9,0,0,0,0,0,0,1,6,2,1,1,-.402642699284426,0,0,0,1
11636,1,28,25-34,3,1, ,1,6,1,3,2,44,0,4,0,0,5,0,2,30,3,1,1,1.03945826173194,.0909090909090909,0,.113636363636364,.795454545454545
11640,2,28,25-34,3,1, ,1,7,4,6,3,6,0,0,0,0,0,0,2,4,0,1,1,-.526251353085829,0,0,0,1
11641,2,23,18-24,3,1, ,2,2,2,4,3,10,4,0,0,2,2,0,0,2,0,1,1,-.361439814683959,.4,0,.4,.2
11643,2,23,18-24,2,1, ,2,4,4,3,3,15,2,4,0,0,0,0,0,9,0,1,1,-.155425391681621,.4,0,0,.6
11644,2,68,65-74,1,1, ,2,6,2,3,3,26,2,0,0,0,0,24,0,0,0,1,1,.297806338923523,.0769230769230769,0,.923076923076923,0
11649,2,30,25-34,2,1, ,1,6,1,6,3,34,2,2,0,0,0,0,0,20,10,1,1,.627429415727263,.117647058823529,0,0,.882352941176471
11652,2,30,25-34,4,1, ,1,5,4,4,3,24,2,3,0,0,4,0,0,5,10,1,1,.215400569722587,.208333333333333,0,.166666666666667,.625
11655,2,47,45-54,4,1, ,2,3,1,3,3,16,0,0,0,0,0,0,4,12,0,1,1,-.114222507081153,0,0,0,1
11658,2,33,25-34,1,1, ,1,6,4,3,3,28,6,1,1,0,15,0,0,5,0,1,1,.380212108124458,.25,.0357142857142857,.535714285714286,.178571428571429
11660,2,29,25-34,1,1, ,1,6,4,4,3,18,6,0,0,0,12,0,0,0,0,1,1,-.0318167378802181,.333333333333333,0,.666666666666667,0
11667,1,35,35-44,3,1, ,1,9,1,6,3,14,0,0,1,0,0,0,1,12,0,1,1,-.196628276282088,0,.0714285714285714,0,.928571428571429
11672,1,29,25-34,4,1, ,1,5,1,6,3,72,2,8,10,2,0,0,15,20,15,1,1,2.19313903054503,.138888888888889,.138888888888889,.0277777777777778,.694444444444444
11675,2,38,35-44,3,1, ,1,3,4,3,2,9,1,0,0,0,0,1,2,4,1,1,1,-.402642699284426,.111111111111111,0,.111111111111111,.777777777777778
11676,1,52,45-54,1,2, ,1,6,1,6,3,13,0,0,0,0,6,0,0,6,1,1,1,-.237831160882556,0,0,.461538461538462,.538461538461538
11677,2,35,35-44,2,1, ,1,5,1,4,3,65,25,5,5,0,0,0,0,25,5,1,1,1.90471883834176,.461538461538462,.0769230769230769,0,.461538461538462
11684,2,34,25-34,3,1, ,2,7,4,3,1,77,10,7,0,0,0,0,0,50,10,1,1,2.39915345354737,.220779220779221,0,0,.779220779220779
11685,2,68,65-74,3,1, ,2,4,2,6,3,6,1,0,0,0,0,0,0,5,0,1,1,-.526251353085829,.166666666666667,0,0,.833333333333333
11689,2,33,25-34,2,1, ,1,6,1,2,3,9,4,1,0,2,0,0,0,0,2,1,1,-.402642699284426,.555555555555556,0,.222222222222222,.222222222222222
11692,1,15,12-17,3,1, , ,6,1,4,3,25,1,1,0,0,0,0,1,20,2,1,1,.256603454323055,.08,0,0,.92
11693,2,26,25-34,2,1, ,1,5,1,4,3,11,1,3,1,0,1,0,1,3,1,1,1,-.320236930083491,.363636363636364,.0909090909090909,.0909090909090909,.454545454545455
11696,2,46,45-54,3,1, ,1,2,1,2,3,50,0,0,0,0,25,0,0,25,0,1,1,1.28667556933474,0,0,.5,.5
11697,1,29,25-34,3,1, ,2,6,1,4,1,18,1,1,1,3,3,3,1,5,0,1,1,-.0318167378802181,.111111111111111,.0555555555555556,.5,.333333333333333
11699,2,28,25-34,2,1, ,1,5,2,3,3,33,5,1,1,0,1,0,4,20,1,1,1,.586226531126796,.181818181818182,.0303030303030303,.0303030303030303,.757575757575758
11700,2,47,45-54,1,1, ,2,6,4,6,1,40,0,0,0,0,25,0,0,10,5,1,1,.874646723330069,0,0,.625,.375
11701,1,12,12-17,3,1, , ,7,1,6,3,6,1,0,0,0,0,0,0,0,5,1,1,-.526251353085829,.166666666666667,0,0,.833333333333333
11706,1,14,12-17,3,1, , ,3,1,3,3,69,0,2,0,0,0,0,0,67,0,1,1,2.06953037674363,.0289855072463768,0,0,.971014492753623
11707,1,16,12-17,4,1, , ,7,4,1,1,12,0,6,0,0,0,0,0,5,1,1,1,-.279034045483024,.5,0,0,.5
11708,2,52,45-54,2,1, ,2,4,4,2,3,30,0,0,0,0,0,0,0,30,0,1,1,.462617877325393,0,0,0,1
11709,2,32,25-34,3,1, ,1,4,4,4,3,7,0,0,0,0,2,0,0,5,0,1,1,-.485048468485362,0,0,.285714285714286,.714285714285714
11714,2,52,45-54,2,1, ,2,4,2,2,3,4,0,0,1,0,0,0,0,3,0,1,1,-.608657122286764,0,.25,0,.75
11715,2,58,55-64,2,1, ,2,7,1,4,3,4,1,3,0,0,0,0,0,0,0,1,1,-.608657122286764,1,0,0,0
11718,2,59,55-64,4,1, ,2,6,1,4,3,50,6,3,0,0,35,0,0,0,6,1,1,1.28667556933474,.18,0,.7,.12
11720,2,14,12-17,3,1, , ,7,1,6,3,34,0,0,6,0,0,0,3,25,0,1,1,.627429415727263,0,.176470588235294,0,.823529411764706
11721,1,40,35-44,2,1, ,2,8,1,6,1,4,0,0,0,4,0,0,0,0,0,1,1,-.608657122286764,0,0,1,0
11722,2,58,55-64,1,1, ,2,9,1,3,3,36,24,0,0,0,6,0,0,0,6,1,1,.709835184928198,.666666666666667,0,.166666666666667,.166666666666667
11725,2,31,25-34,1,1, ,2,7,1,4,3,28,0,1,0,0,4,0,8,10,5,1,1,.380212108124458,.0357142857142857,0,.142857142857143,.821428571428571
11730,1,16,12-17,3,1, , ,4,4,1,1,50,0,0,0,0,0,0,0,50,0,1,1,1.28667556933474,0,0,0,1
11733,2,67,65-74,3,1, ,2,2,3,6,1,8,0,0,0,0,0,0,0,8,0,1,1,-.443845583884894,0,0,0,1
11737,2,26,25-34,2,1, ,2,4,1,4,1,2,1,0,0,0,0,0,1,0,0,1,1,-.691062891487699,.5,0,0,.5
11747,2,37,35-44,4,1, ,2,7,4,5,1,6,0,0,0,1,0,0,0,5,0,1,1,-.526251353085829,0,0,.166666666666667,.833333333333333
11752,2,12,12-17,3,1, , ,3,4,2,1,26,5,2,0,0,5,0,0,12,2,1,1,.297806338923523,.269230769230769,0,.192307692307692,.538461538461538
11753,1,16,12-17,2,1, , ,1,4,2,4,11,1,3,1,1,3,0,0,2,0,1,1,-.320236930083491,.363636363636364,.0909090909090909,.363636363636364,.181818181818182
11756,2,63,55-64,2,1, ,2,3,4,3,3,7,3,2,0,2,0,0,0,0,0,1,1,-.485048468485362,.714285714285714,0,.285714285714286,0
11757,2,35,35-44,2,1, ,2,4,2,4,3,12,0,0,0,0,0,0,0,12,0,1,1,-.279034045483024,0,0,0,1
11763,2,73,65-74,2,1, ,2,10,3,5,1,2,0,0,0,0,1,0,0,1,0,1,1,-.691062891487699,0,0,.5,.5
11765,2,15,12-17,2,1, , ,3,4,1,1,14,5,3,0,0,0,0,0,6,0,1,1,-.196628276282088,.571428571428571,0,0,.428571428571429
11767,2,19,18-24,3,1, , ,10,4,3,1,14,3,1,1,0,2,0,1,6,0,1,1,-.196628276282088,.285714285714286,.0714285714285714,.142857142857143,.5
11770,1,17,12-17,2,1, , ,4,2,1,1,12,1,1,0,0,0,0,0,10,0,1,1,-.279034045483024,.166666666666667,0,0,.833333333333333
11773,2,39,35-44,1,1, ,1,6,1,6,3,12,1,1,0,1,3,1,1,3,1,1,1,-.279034045483024,.166666666666667,0,.416666666666667,.416666666666667
11776,2,13,12-17,2,1, , ,10,4,1,1,31,0,0,0,0,6,0,13,12,0,1,1,.50382076192586,0,0,.193548387096774,.806451612903226
11777,2,13,12-17,4,1, , ,6,4,1,1,17,6,0,0,0,9,2,0,0,0,1,1,-.0730196224806857,.352941176470588,0,.647058823529412,0
11779,2,61,55-64,3,1, ,2,6,3,6,3,28,0,0,0,0,10,12,0,6,0,1,1,.380212108124458,0,0,.785714285714286,.214285714285714
11780,2,44,35-44,4,1, ,2,6,1,4,3,14,1,1,0,0,0,0,0,12,0,1,1,-.196628276282088,.142857142857143,0,0,.857142857142857
11781,2,48,45-54,3,1, ,2,8,1,5,1,11,0,0,0,0,0,0,7,4,0,1,1,-.320236930083491,0,0,0,1
11782,1,46,45-54,3,1, ,1,5,1,4,1,29,3,1,2,0,10,4,2,5,2,1,1,.421414992724925,.137931034482759,.0689655172413793,.482758620689655,.310344827586207
11783,2,15,12-17,1,1, , ,6,1,4,3,29,4,4,4,0,4,4,0,6,3,1,1,.421414992724925,.275862068965517,.137931034482759,.275862068965517,.310344827586207
11788,2,40,35-44,4,1, ,2,6,1,4,1,5,0,0,5,0,0,0,0,0,0,1,1,-.567454237686297,0,1,0,0
11789,2,54,45-54,3,1, ,2,8,4,4,3,3,0,0,0,0,0,0,0,2,1,1,1,-.649860006887232,0,0,0,1
11800,2,53,45-54,1,1, ,2,4,4,3,3,11,4,2,0,0,0,0,0,3,2,1,1,-.320236930083491,.545454545454545,0,0,.454545454545455
11801,2,13,12-17,3,1, , ,8,4,4,3,64,0,0,0,0,15,15,0,30,4,1,1,1.86351595374129,0,0,.46875,.53125
11804,2,29,25-34,2,1, ,1,6,1,3,1,25,2,6,0,0,12,0,0,0,5,1,1,.256603454323055,.32,0,.48,.2
11808,2,50,45-54,2,1, ,2,7,4,2,3,14,2,0,0,0,2,0,0,0,10,1,1,-.196628276282088,.142857142857143,0,.142857142857143,.714285714285714
11812,2,61,55-64,3,1, ,2,2,3,1,1,10,0,0,0,0,0,0,0,10,0,1,1,-.361439814683959,0,0,0,1
11813,2,65,65-74,2,1, ,2,5,3,4,3,17,0,1,0,0,10,0,0,2,4,1,1,-.0730196224806857,.0588235294117647,0,.588235294117647,.352941176470588
11814,2,51,45-54,3,1, ,1,7,1,3,3,12,0,0,0,0,0,0,0,12,0,1,1,-.279034045483024,0,0,0,1
11817,1,46,45-54,1,2, ,2,5,3,4,1,7,0,4,0,0,0,0,0,2,1,1,1,-.485048468485362,.571428571428571,0,0,.428571428571429
11819,2,45,45-54,3,1, ,2,6,1,3,3,11,0,0,0,0,0,0,0,6,5,1,1,-.320236930083491,0,0,0,1
11820,2,60,55-64,3,1, ,2,2,4,4,1,4,0,0,0,0,0,0,0,4,0,1,1,-.608657122286764,0,0,0,1
11823,2,40,35-44,1,1, ,1,5,1,6,3,21,1,2,0,0,3,0,0,12,3,1,1,.0917919159211846,.142857142857143,0,.142857142857143,.714285714285714
11835,2,52,45-54,3,1, ,1,7,1,4,3,25,0,1,0,0,12,0,0,0,12,1,1,.256603454323055,.04,0,.48,.48
11838,1,15,12-17,3,1, , ,5,4,1,1,2,2,0,0,0,0,0,0,0,0,1,1,-.691062891487699,1,0,0,0
11843,2,31,25-34,4,4, ,2,4,1,6,1,16,1,1,0,0,2,0,0,12,0,1,1,-.114222507081153,.125,0,.125,.75
11844,2,64,55-64,3,1, ,1,4,3,3,3,2,1,0,0,0,1,0,0,0,0,1,1,-.691062891487699,.5,0,.5,0
11845,2,56,55-64,1,1, ,2,10,4,6,3,10,0,0,0,0,0,0,0,10,0,1,1,-.361439814683959,0,0,0,1
11846,2,62,55-64,4,1, ,2,6,3,4,1,12,0,0,1,0,0,0,1,10,0,1,1,-.279034045483024,0,.0833333333333333,0,.916666666666667
11854,1,16,12-17,4,1, , ,1,4,1,1,14,5,2,0,0,7,0,0,0,0,1,1,-.196628276282088,.5,0,.5,0
11856,2,30,25-34,1,1, ,2,8,1,4,3,14,0,0,2,0,0,0,1,10,1,1,1,-.196628276282088,0,.142857142857143,0,.857142857142857
11860,2,19,18-24,2,1, , ,3,1,3,2,17,2,1,0,2,1,4,0,7,0,1,1,-.0730196224806857,.176470588235294,0,.411764705882353,.411764705882353
11863,2,41,35-44,3,1, ,2,5,2,3,3,5,0,1,0,0,0,0,0,4,0,1,1,-.567454237686297,.2,0,0,.8
11868,2,22,18-24,1,1, ,2,4,2,3,3,30,8,2,0,0,10,0,0,10,0,1,1,.462617877325393,.333333333333333,0,.333333333333333,.333333333333333
11879,2,36,35-44,1,1, ,1,9,1,6,3,80,0,0,0,0,0,0,0,80,0,1,1,2.52276210734877,0,0,0,1
11881,1,14,12-17,1,1, , ,7,1,6,3,23,0,0,6,0,0,0,5,12,0,1,1,.17419768512212,0,.260869565217391,0,.739130434782609
11883,2,57,55-64,1,1, ,2,4,2,3,2,11,11,0,0,0,0,0,0,0,0,1,1,-.320236930083491,1,0,0,0
11884,2,35,35-44,1,1, ,1,5,1,3,3,19,1,0,0,0,3,0,0,15,0,1,1,.00938614672024944,.0526315789473684,0,.157894736842105,.789473684210526
11885,2,44,35-44,2,2, ,2,5,1,3,1,7,0,1,0,0,5,0,0,0,1,1,1,-.485048468485362,.142857142857143,0,.714285714285714,.142857142857143
11892,2,24,18-24,3,1, ,1,4,1,2,2,53,10,6,6,0,0,0,6,20,5,1,1,1.41028422313615,.30188679245283,.113207547169811,0,.584905660377358
11893,2,24,18-24,4,1, ,1,1,4,2,3,3,1,0,0,0,2,0,0,0,0,1,1,-.649860006887232,.333333333333333,0,.666666666666667,0
11896,1,42,35-44,2,2, ,2,4,1,6,1,24,0,0,0,6,3,3,6,3,3,1,1,.215400569722587,0,0,.5,.5
11905,2,16,12-17,3,1, , ,6,1,4,3,11,5,1,0,0,0,0,0,5,0,1,1,-.320236930083491,.545454545454545,0,0,.454545454545455
11906,2,33,25-34,2,1, ,1,1,4,6,1,11,0,0,0,0,5,0,0,5,1,1,1,-.320236930083491,0,0,.454545454545455,.545454545454545
11907,2,53,45-54,4,1, ,2,9,1,3,3,20,0,0,0,0,0,0,0,20,0,1,1,.050589031320717,0,0,0,1
11910,2,24,18-24,3,1, ,2,1,4,4,1,2,0,0,0,0,0,0,0,2,0,1,1,-.691062891487699,0,0,0,1
11912,2,22,18-24,1,1, ,2,5,1,3,2,17,1,0,0,0,1,0,0,15,0,1,1,-.0730196224806857,.0588235294117647,0,.0588235294117647,.882352941176471
11913,2,51,45-54,2,1, ,1,9,3,4,3,14,0,0,0,0,0,0,2,2,10,1,1,-.196628276282088,0,0,0,1
11914,1,51,45-54,3,1, ,2,3,1,3,1,16,1,4,1,0,0,0,0,10,0,1,1,-.114222507081153,.3125,.0625,0,.625
11916,2,62,55-64,3,1, ,2,3,1,6,3,5,0,0,0,0,0,0,0,5,0,1,1,-.567454237686297,0,0,0,1
11918,1,16,12-17,3,1, , ,1,1,1,1,4,2,1,0,0,1,0,0,0,0,1,1,-.608657122286764,.75,0,.25,0
11924,1,50,45-54,3,1, ,1,4,4,3,3,19,0,1,0,0,6,0,0,12,0,1,1,.00938614672024944,.0526315789473684,0,.315789473684211,.631578947368421
11932,2,20,18-24,4,1, , ,7,4,3,1,32,0,0,0,0,12,0,0,20,0,1,1,.545023646526328,0,0,.375,.625
11942,1,71,65-74,3,1, ,2,4,3,4,3,2,0,0,0,0,2,0,0,0,0,1,1,-.691062891487699,0,0,1,0
11944,2,12,12-17,1,1, , ,4,2,3,2,13,1,0,0,0,0,0,2,10,0,1,1,-.237831160882556,.0769230769230769,0,0,.923076923076923
11948,1,28,25-34,1,1, ,1,3,4,3,1,7,1,0,1,0,0,0,0,5,0,1,1,-.485048468485362,.142857142857143,.142857142857143,0,.714285714285714
11950,2,32,25-34,4,1, ,2,1,4,3,1,48,2,0,0,0,10,5,0,30,1,1,1,1.20426980013381,.0416666666666667,0,.3125,.645833333333333
11954,2,24,18-24,4,1, ,2,2,1,4,1,26,0,0,0,0,4,0,0,20,2,1,1,.297806338923523,0,0,.153846153846154,.846153846153846
11957,1,16,12-17,2,1, , ,5,1,3,3,42,0,0,0,12,0,0,0,30,0,1,1,.957052492531004,0,0,.285714285714286,.714285714285714
11960,2,40,35-44,2,1, ,2,3,1,4,1,1,0,1,0,0,0,0,0,0,0,1,1,-.732265776088167,1,0,0,0
11962,1,56,55-64,3,1, ,2,4,3,2,3,2,0,0,0,0,2,0,0,0,0,1,1,-.691062891487699,0,0,1,0
11970,2,19,18-24,4,1, , ,6,2,3,1,8,5,0,0,0,0,0,0,3,0,1,1,-.443845583884894,.625,0,0,.375
11971,2,33,25-34,4,1, ,1,5,4,4,3,17,2,1,0,0,10,0,0,3,1,1,1,-.0730196224806857,.176470588235294,0,.588235294117647,.235294117647059
11973,2,35,35-44,1,1, ,1,2,4,4,3,2,0,0,0,0,2,0,0,0,0,1,1,-.691062891487699,0,0,1,0
11977,2,34,25-34,3,1, ,1,7,2,6,3,27,1,0,1,0,5,0,7,10,3,1,1,.33900922352399,.037037037037037,.037037037037037,.185185185185185,.740740740740741
11980,2,55,55-64,2,1, ,2,6,3,5,3,4,0,0,0,0,0,0,0,0,4,1,1,-.608657122286764,0,0,0,1
11987,1,21,18-24,2,1, ,2,1,2,3,1,15,7,0,7,0,0,0,0,1,0,1,1,-.155425391681621,.466666666666667,.466666666666667,0,.0666666666666667
11988,2,61,55-64,2,1, ,2,4,1,5,3,2,0,0,0,0,0,0,0,2,0,1,1,-.691062891487699,0,0,0,1
11990,2,25,25-34,2,1, ,1,3,4,2,3,21,5,5,5,0,0,0,0,6,0,1,1,.0917919159211846,.476190476190476,.238095238095238,0,.285714285714286
11992,2,64,55-64,1,1, ,2,4,2,3,3,1,0,1,0,0,0,0,0,0,0,1,1,-.732265776088167,1,0,0,0
11996,2,45,45-54,4,1, ,1,7,1,6,3,10,0,0,0,0,0,0,0,10,0,1,1,-.361439814683959,0,0,0,1
11997,2,27,25-34,4,1, ,2,10,1,4,3,15,0,0,0,0,10,0,0,5,0,1,1,-.155425391681621,0,0,.666666666666667,.333333333333333
11998,2,60,55-64,3,1, ,2,3,1,3,1,3,1,0,0,1,1,0,0,0,0,1,1,-.649860006887232,.333333333333333,0,.666666666666667,0
12006,2,40,35-44,4,1, ,2,5,1,4,1,15,2,0,0,0,0,0,3,10,0,1,1,-.155425391681621,.133333333333333,0,0,.866666666666667
12007,2,28,25-34,4,1, ,2,6,1,6,3,1,0,0,0,0,0,0,1,0,0,1,1,-.732265776088167,0,0,0,1
12008,2,42,35-44,2,1, ,1,5,1,3,2,10,0,0,0,0,0,0,0,10,0,1,1,-.361439814683959,0,0,0,1
12009,1,18,18-24,2,1, , ,10,2,3,1,7,1,0,0,0,5,0,1,0,0,1,1,-.485048468485362,.142857142857143,0,.714285714285714,.142857142857143
12013,2,20,18-24,1,1, , ,10,1,7,1,19,5,6,4,0,1,1,1,1,0,1,1,.00938614672024944,.578947368421053,.210526315789474,.105263157894737,.105263157894737
12015,2,41,35-44,2,1, ,2,3,4,2,3,1,0,0,0,0,1,0,0,0,0,1,1,-.732265776088167,0,0,1,0
12016,2,61,55-64,3,1, ,2,6,3,4,3,16,0,1,1,0,8,0,6,0,0,1,1,-.114222507081153,.0625,.0625,.5,.375
12020,2,36,35-44,1,1, ,1,6,1,3,2,5,0,0,0,0,0,0,0,5,0,1,1,-.567454237686297,0,0,0,1
12023,2,42,35-44,3,1, ,1,4,2,4,3,22,2,1,1,4,4,4,2,2,2,1,1,.132994800521652,.136363636363636,.0454545454545455,.545454545454545,.272727272727273
12026,1,28,25-34,4,1, ,2,4,1,4,3,20,0,0,0,0,0,0,0,20,0,1,1,.050589031320717,0,0,0,1
12027,2,36,35-44,3,1, ,1,2,4,2,3,13,3,2,0,0,3,0,0,5,0,1,1,-.237831160882556,.384615384615385,0,.230769230769231,.384615384615385
12031,2,58,55-64,2,1, ,2,2,3,2,1,7,0,0,0,0,0,0,0,5,2,1,1,-.485048468485362,0,0,0,1
12038,1,13,12-17,3,1, , ,6,1,4,1,50,0,15,0,0,0,0,0,35,0,1,1,1.28667556933474,.3,0,0,.7
12047,2,45,45-54,1,2, ,2,4,1,3,1,4,0,0,0,0,0,0,0,4,0,1,1,-.608657122286764,0,0,0,1
12053,2,53,45-54,2,1, ,2,4,4,2,1,2,2,0,0,0,0,0,0,0,0,1,1,-.691062891487699,1,0,0,0
12055,2,15,12-17,2,1, , ,1,4,1,1,3,1,0,0,2,0,0,0,0,0,1,1,-.649860006887232,.333333333333333,0,.666666666666667,0
12069,2,40,35-44,3,1, ,2,7,1,4,1,13,0,0,0,0,0,0,3,10,0,1,1,-.237831160882556,0,0,0,1
12077,2,13,12-17,3,1, , ,2,4,1,1,33,0,0,0,0,20,0,0,10,3,1,1,.586226531126796,0,0,.606060606060606,.393939393939394
12080,1,22,18-24,1,2, ,2,2,2,4,1,25,5,0,20,0,0,0,0,0,0,1,1,.256603454323055,.2,.8,0,0
12084,2,29,25-34,1,1, ,1,2,1,2,3,18,2,2,2,2,2,2,2,2,2,1,1,-.0318167378802181,.222222222222222,.111111111111111,.333333333333333,.333333333333333
12089,2,38,35-44,4,1, ,1,3,4,3,3,20,2,3,4,0,0,0,1,10,0,1,1,.050589031320717,.25,.2,0,.55
12090,2,18,18-24,2,1, , ,4,2,3,1,6,2,1,1,0,1,0,1,0,0,1,1,-.526251353085829,.5,.166666666666667,.166666666666667,.166666666666667
12092,2,62,55-64,1,1, ,2,5,4,4,3,12,2,0,0,0,0,0,0,10,0,1,1,-.279034045483024,.166666666666667,0,0,.833333333333333
12095,2,23,18-24,2,1, ,2,6,1,3,1,21,1,0,0,0,0,10,0,10,0,1,1,.0917919159211846,.0476190476190476,0,.476190476190476,.476190476190476
12097,2,60,55-64,3,1, ,2,4,1,4,3,5,1,1,0,0,2,0,0,1,0,1,1,-.567454237686297,.4,0,.4,.2
12100,1,31,25-34,2,1, ,1,6,1,4,3,17,0,10,0,0,0,0,1,6,0,1,1,-.0730196224806857,.588235294117647,0,0,.411764705882353
12104,2,13,12-17,4,1, , ,3,4,2,2,17,3,0,0,3,5,0,0,0,6,1,1,-.0730196224806857,.176470588235294,0,.470588235294118,.352941176470588
12108,2,26,25-34,4,1, ,2,1,2,4,1,10,0,0,0,0,0,0,0,10,0,1,1,-.361439814683959,0,0,0,1
12111,2,35,35-44,2,1, ,2,10,1,7,4,10,0,0,0,0,10,0,0,0,0,1,1,-.361439814683959,0,0,1,0
12112,2,26,25-34,1,1, ,1,7,1,2,3,7,4,0,0,0,0,0,0,1,2,1,1,-.485048468485362,.571428571428571,0,0,.428571428571429
12114,2,35,35-44,2,1, ,2,5,1,3,2,23,0,0,0,0,3,10,0,10,0,1,1,.17419768512212,0,0,.565217391304348,.434782608695652
12115,1,17,12-17,3,1, , ,8,4,4,1,2,0,0,0,0,1,0,0,0,1,1,1,-.691062891487699,0,0,.5,.5
12116,2,53,45-54,1,1, ,2,4,1,2,3,33,0,0,0,0,0,0,3,30,0,1,1,.586226531126796,0,0,0,1
12119,2,51,45-54,3,1, ,2,2,1,4,1,1,1,0,0,0,0,0,0,0,0,1,1,-.732265776088167,1,0,0,0
12122,1,41,35-44,3,1, ,1,7,1,3,3,86,1,4,0,0,4,0,0,75,2,1,1,2.76997941495158,.0581395348837209,0,.0465116279069767,.895348837209302
12125,2,14,12-17,2,1, , ,8,4,1,1,14,2,4,0,0,2,0,0,6,0,1,1,-.196628276282088,.428571428571429,0,.142857142857143,.428571428571429
12126,2,30,25-34,3,2, ,1,4,1,4,1,18,2,2,2,2,2,2,2,2,2,1,1,-.0318167378802181,.222222222222222,.111111111111111,.333333333333333,.333333333333333
12127,2,25,25-34,3,1, ,2,6,1,6,3,53,10,0,0,0,15,0,0,25,3,1,1,1.41028422313615,.188679245283019,0,.283018867924528,.528301886792453
12129,2,29,25-34,1,1, ,1,3,2,2,2,3,0,0,0,0,1,0,0,0,2,1,1,-.649860006887232,0,0,.333333333333333,.666666666666667
12132,2,57,55-64,3,1, ,2,4,4,2,3,53,0,0,0,0,2,0,0,50,1,1,1,1.41028422313615,0,0,.0377358490566038,.962264150943396
12136,2,12,12-17,4,1, , ,4,1,4,3,60,10,5,5,0,20,5,5,5,5,1,1,1.69870441533942,.25,.0833333333333333,.416666666666667,.25
12143,2,38,35-44,1,1, ,1,7,1,4,3,40,0,0,0,0,10,0,0,20,10,1,1,.874646723330069,0,0,.25,.75
12145,2,57,55-64,2,1, ,2,3,3,3,3,32,20,0,0,12,0,0,0,0,0,1,1,.545023646526328,.625,0,.375,0
12146,2,45,45-54,2,1, ,2,5,1,3,3,37,0,2,0,0,10,0,0,25,0,1,1,.751038069528666,.0540540540540541,0,.27027027027027,.675675675675676
12148,1,19,18-24,1,1, , ,9,4,3,1,2,0,0,0,0,0,0,0,1,1,1,1,-.691062891487699,0,0,0,1
12150,2,15,12-17,1,1, , ,4,4,1,1,31,0,0,25,0,0,0,0,0,6,1,1,.50382076192586,0,.806451612903226,0,.193548387096774
12151,2,15,12-17,3,1, , ,1,4,1,1,18,6,6,6,0,0,0,0,0,0,1,1,-.0318167378802181,.666666666666667,.333333333333333,0,0
12152,2,38,35-44,1,2, ,2,4,1,4,1,10,0,0,0,0,0,0,0,10,0,1,1,-.361439814683959,0,0,0,1
12158,2,14,12-17,2,1, , ,4,4,1,1,8,0,0,0,0,1,0,0,6,1,1,1,-.443845583884894,0,0,.125,.875
12159,2,40,35-44,2,1, ,1,4,1,6,2,15,0,0,0,0,10,0,0,5,0,1,1,-.155425391681621,0,0,.666666666666667,.333333333333333
12161,2,24,18-24,4,1, ,2,1,1,4,3,8,0,1,0,0,1,0,0,6,0,1,1,-.443845583884894,.125,0,.125,.75
12162,1,30,25-34,2,1, ,2,7,1,4,3,20,0,0,0,5,0,0,0,10,5,1,1,.050589031320717,0,0,.25,.75
12164,2,32,25-34,1,1, ,1,6,1,4,3,19,2,2,2,2,3,2,2,2,2,1,1,.00938614672024944,.210526315789474,.105263157894737,.368421052631579,.315789473684211
